id,key,value,type
660653262,note,Way ref dummy node outside bounding box,regular
1665809327,note,Way ref dummy node outside bounding box,regular
201237617,note,Way ref dummy node outside bounding box,regular
4466773609,note,Way ref dummy node outside bounding box,regular
275941131,note,Way ref dummy node outside bounding box,regular
267113325,note,Way ref dummy node outside bounding box,regular
936667690,note,Way ref dummy node outside bounding box,regular
1576580768,note,Way ref dummy node outside bounding box,regular
442667396,note,Way ref dummy node outside bounding box,regular
4107318836,note,Way ref dummy node outside bounding box,regular
4479629889,note,Way ref dummy node outside bounding box,regular
273747407,note,Way ref dummy node outside bounding box,regular
323513625,note,Way ref dummy node outside bounding box,regular
2598423514,note,Way ref dummy node outside bounding box,regular
2083042008,note,Way ref dummy node outside bounding box,regular
540389921,note,Way ref dummy node outside bounding box,regular
2598422696,note,Way ref dummy node outside bounding box,regular
4107318820,note,Way ref dummy node outside bounding box,regular
3383958171,note,Way ref dummy node outside bounding box,regular
322783807,note,Way ref dummy node outside bounding box,regular
3867119321,note,Way ref dummy node outside bounding box,regular
201223963,note,Way ref dummy node outside bounding box,regular
4573537793,note,Way ref dummy node outside bounding box,regular
249734649,note,Way ref dummy node outside bounding box,regular
762065807,note,Way ref dummy node outside bounding box,regular
2887150662,note,Way ref dummy node outside bounding box,regular
249734651,note,Way ref dummy node outside bounding box,regular
3305141993,note,Way ref dummy node outside bounding box,regular
4465310949,note,Way ref dummy node outside bounding box,regular
201241011,note,Way ref dummy node outside bounding box,regular
4783256544,note,Way ref dummy node outside bounding box,regular
323516648,note,Way ref dummy node outside bounding box,regular
267111975,note,Way ref dummy node outside bounding box,regular
2590121582,note,Way ref dummy node outside bounding box,regular
1575532849,note,Way ref dummy node outside bounding box,regular
262979153,note,Way ref dummy node outside bounding box,regular
540389551,note,Way ref dummy node outside bounding box,regular
323714842,note,Way ref dummy node outside bounding box,regular
712621222,note,Way ref dummy node outside bounding box,regular
4484097694,note,Way ref dummy node outside bounding box,regular
2494963837,note,Way ref dummy node outside bounding box,regular
5793937422,note,Way ref dummy node outside bounding box,regular
249734634,note,Way ref dummy node outside bounding box,regular
4107164767,note,Way ref dummy node outside bounding box,regular
2917170379,note,Way ref dummy node outside bounding box,regular
4881931375,note,Way ref dummy node outside bounding box,regular
4520524181,note,Way ref dummy node outside bounding box,regular
4465310973,note,Way ref dummy node outside bounding box,regular
2886742934,note,Way ref dummy node outside bounding box,regular
732197707,note,Way ref dummy node outside bounding box,regular
1700568675,note,Way ref dummy node outside bounding box,regular
661103731,note,Way ref dummy node outside bounding box,regular
56012317,note,Way ref dummy node outside bounding box,regular
4851434252,note,Way ref dummy node outside bounding box,regular
682245816,note,Way ref dummy node outside bounding box,regular
2494963909,note,Way ref dummy node outside bounding box,regular
322783242,note,Way ref dummy node outside bounding box,regular
2621383849,note,Way ref dummy node outside bounding box,regular
817655950,note,Way ref dummy node outside bounding box,regular
322771407,note,Way ref dummy node outside bounding box,regular
275812741,note,Way ref dummy node outside bounding box,regular
4273284162,note,Way ref dummy node outside bounding box,regular
262989378,note,Way ref dummy node outside bounding box,regular
660649055,note,Way ref dummy node outside bounding box,regular
952192441,note,Way ref dummy node outside bounding box,regular
4851434696,note,Way ref dummy node outside bounding box,regular
3057194429,note,Way ref dummy node outside bounding box,regular
248643996,note,Way ref dummy node outside bounding box,regular
275902358,note,Way ref dummy node outside bounding box,regular
249734479,note,Way ref dummy node outside bounding box,regular
3517558807,note,Way ref dummy node outside bounding box,regular
660951245,note,Way ref dummy node outside bounding box,regular
2891924696,note,Way ref dummy node outside bounding box,regular
4449193392,note,Way ref dummy node outside bounding box,regular
3354454300,note,Way ref dummy node outside bounding box,regular
31167340,note,Way ref dummy node outside bounding box,regular
201234482,note,Way ref dummy node outside bounding box,regular
2102739006,note,Way ref dummy node outside bounding box,regular
2390372293,note,Way ref dummy node outside bounding box,regular
936703387,note,Way ref dummy node outside bounding box,regular
248644001,note,Way ref dummy node outside bounding box,regular
2475113165,note,Way ref dummy node outside bounding box,regular
2917171206,note,Way ref dummy node outside bounding box,regular
4465310957,note,Way ref dummy node outside bounding box,regular
249736667,note,Way ref dummy node outside bounding box,regular
249734351,note,Way ref dummy node outside bounding box,regular
1078989917,note,Way ref dummy node outside bounding box,regular
4479629895,note,Way ref dummy node outside bounding box,regular
3599557859,note,Way ref dummy node outside bounding box,regular
3639252919,note,Way ref dummy node outside bounding box,regular
3666135938,note,Way ref dummy node outside bounding box,regular
663732342,note,Way ref dummy node outside bounding box,regular
4583072496,note,Way ref dummy node outside bounding box,regular
196426768,note,Way ref dummy node outside bounding box,regular
249734659,note,Way ref dummy node outside bounding box,regular
4783256559,note,Way ref dummy node outside bounding box,regular
762065815,note,Way ref dummy node outside bounding box,regular
729669688,note,Way ref dummy node outside bounding box,regular
247693171,note,Way ref dummy node outside bounding box,regular
249734498,note,Way ref dummy node outside bounding box,regular
4825446602,note,Way ref dummy node outside bounding box,regular
3305137935,note,Way ref dummy node outside bounding box,regular
661103769,note,Way ref dummy node outside bounding box,regular
3107718050,note,Way ref dummy node outside bounding box,regular
5046403084,note,Way ref dummy node outside bounding box,regular
275812761,note,Way ref dummy node outside bounding box,regular
275653622,note,Way ref dummy node outside bounding box,regular
4273284158,note,Way ref dummy node outside bounding box,regular
1239984021,note,Way ref dummy node outside bounding box,regular
660951201,note,Way ref dummy node outside bounding box,regular
247688505,note,Way ref dummy node outside bounding box,regular
4270534827,note,Way ref dummy node outside bounding box,regular
1665809323,note,Way ref dummy node outside bounding box,regular
196426778,note,Way ref dummy node outside bounding box,regular
442667458,note,Way ref dummy node outside bounding box,regular
952192495,note,Way ref dummy node outside bounding box,regular
248766412,note,Way ref dummy node outside bounding box,regular
4793451596,note,Way ref dummy node outside bounding box,regular
442667414,note,Way ref dummy node outside bounding box,regular
3305142006,note,Way ref dummy node outside bounding box,regular
2474881804,note,Way ref dummy node outside bounding box,regular
408183347,note,Way ref dummy node outside bounding box,regular
322771156,note,Way ref dummy node outside bounding box,regular
660613306,note,Way ref dummy node outside bounding box,regular
1422927403,note,Way ref dummy node outside bounding box,regular
249734507,note,Way ref dummy node outside bounding box,regular
2886742938,note,Way ref dummy node outside bounding box,regular
275812733,note,Way ref dummy node outside bounding box,regular
4851434239,note,Way ref dummy node outside bounding box,regular
249734502,note,Way ref dummy node outside bounding box,regular
1610510992,note,Way ref dummy node outside bounding box,regular
201235694,note,Way ref dummy node outside bounding box,regular
5046403091,note,Way ref dummy node outside bounding box,regular
4777591862,note,Way ref dummy node outside bounding box,regular
732197721,note,Way ref dummy node outside bounding box,regular
3374460756,note,Way ref dummy node outside bounding box,regular
4573537672,note,Way ref dummy node outside bounding box,regular
267111969,note,Way ref dummy node outside bounding box,regular
2276661305,note,Way ref dummy node outside bounding box,regular
929294642,note,Way ref dummy node outside bounding box,regular
732197756,note,Way ref dummy node outside bounding box,regular
325921404,note,Way ref dummy node outside bounding box,regular
660653252,note,Way ref dummy node outside bounding box,regular
3441494423,note,Way ref dummy node outside bounding box,regular
814186696,note,Way ref dummy node outside bounding box,regular
2474881767,note,Way ref dummy node outside bounding box,regular
1647281612,note,Way ref dummy node outside bounding box,regular
2502728678,note,Way ref dummy node outside bounding box,regular
249736666,note,Way ref dummy node outside bounding box,regular
2874770446,note,Way ref dummy node outside bounding box,regular
660649052,note,Way ref dummy node outside bounding box,regular
1648582868,note,Way ref dummy node outside bounding box,regular
3305141989,note,Way ref dummy node outside bounding box,regular
312949559,note,Way ref dummy node outside bounding box,regular
131498,note,Way ref dummy node outside bounding box,regular
4867953852,note,Way ref dummy node outside bounding box,regular
5046404533,note,Way ref dummy node outside bounding box,regular
3107718063,note,Way ref dummy node outside bounding box,regular
249734345,note,Way ref dummy node outside bounding box,regular
762065828,note,Way ref dummy node outside bounding box,regular
267113593,note,Way ref dummy node outside bounding box,regular
2390062806,note,Way ref dummy node outside bounding box,regular
4573537600,note,Way ref dummy node outside bounding box,regular
4590128925,note,Way ref dummy node outside bounding box,regular
407914972,note,Way ref dummy node outside bounding box,regular
247693170,note,Way ref dummy node outside bounding box,regular
3790191211,note,Way ref dummy node outside bounding box,regular
4465310978,note,Way ref dummy node outside bounding box,regular
196426889,note,Way ref dummy node outside bounding box,regular
2390062784,note,Way ref dummy node outside bounding box,regular
21889975,note,Way ref dummy node outside bounding box,regular
246629325,note,Way ref dummy node outside bounding box,regular
671762609,note,Way ref dummy node outside bounding box,regular
2866304988,note,Way ref dummy node outside bounding box,regular
732197741,note,Way ref dummy node outside bounding box,regular
5251167265,note,Way ref dummy node outside bounding box,regular
814186688,note,Way ref dummy node outside bounding box,regular
3890125541,note,Way ref dummy node outside bounding box,regular
249734355,note,Way ref dummy node outside bounding box,regular
4466773621,note,Way ref dummy node outside bounding box,regular
6655060048,note,Way ref dummy node outside bounding box,regular
7603663786,note,Way ref dummy node outside bounding box,regular
4583072497,note,Way ref dummy node outside bounding box,regular
660578925,note,Way ref dummy node outside bounding box,regular
4811618455,note,Way ref dummy node outside bounding box,regular
4281200019,note,Way ref dummy node outside bounding box,regular
7687152698,note,Way ref dummy node outside bounding box,regular
1610510570,note,Way ref dummy node outside bounding box,regular
4590128943,note,Way ref dummy node outside bounding box,regular
275665209,note,Way ref dummy node outside bounding box,regular
249738538,note,Way ref dummy node outside bounding box,regular
3948442348,note,Way ref dummy node outside bounding box,regular
1077129530,note,Way ref dummy node outside bounding box,regular
4465310956,note,Way ref dummy node outside bounding box,regular
322586507,note,Way ref dummy node outside bounding box,regular
2390372292,note,Way ref dummy node outside bounding box,regular
2276661320,note,Way ref dummy node outside bounding box,regular
5041204129,note,Way ref dummy node outside bounding box,regular
1842057118,note,Way ref dummy node outside bounding box,regular
196426764,note,Way ref dummy node outside bounding box,regular
1950627159,note,Way ref dummy node outside bounding box,regular
249734909,note,Way ref dummy node outside bounding box,regular
21421121,note,Way ref dummy node outside bounding box,regular
936667611,note,Way ref dummy node outside bounding box,regular
3305137915,note,Way ref dummy node outside bounding box,regular
2886742917,note,Way ref dummy node outside bounding box,regular
4465310950,note,Way ref dummy node outside bounding box,regular
1576580762,note,Way ref dummy node outside bounding box,regular
4465310984,note,Way ref dummy node outside bounding box,regular
82469087,note,Way ref dummy node outside bounding box,regular
2621383704,note,Way ref dummy node outside bounding box,regular
2475112808,note,Way ref dummy node outside bounding box,regular
321239040,note,Way ref dummy node outside bounding box,regular
3305141997,note,Way ref dummy node outside bounding box,regular
1575532896,note,Way ref dummy node outside bounding box,regular
275812757,note,Way ref dummy node outside bounding box,regular
4681319039,note,Way ref dummy node outside bounding box,regular
1575532864,note,Way ref dummy node outside bounding box,regular
3064468665,note,Way ref dummy node outside bounding box,regular
4479629780,note,Way ref dummy node outside bounding box,regular
196426881,note,Way ref dummy node outside bounding box,regular
201234487,note,Way ref dummy node outside bounding box,regular
4813815573,note,Way ref dummy node outside bounding box,regular
540389541,note,Way ref dummy node outside bounding box,regular
929294538,note,Way ref dummy node outside bounding box,regular
4479629918,note,Way ref dummy node outside bounding box,regular
2917170392,note,Way ref dummy node outside bounding box,regular
262990041,note,Way ref dummy node outside bounding box,regular
442667587,note,Way ref dummy node outside bounding box,regular
663732187,note,Way ref dummy node outside bounding box,regular
681618207,note,Way ref dummy node outside bounding box,regular
2621383721,note,Way ref dummy node outside bounding box,regular
2886742927,note,Way ref dummy node outside bounding box,regular
1425170075,note,Way ref dummy node outside bounding box,regular
4825446579,note,Way ref dummy node outside bounding box,regular
712621197,note,Way ref dummy node outside bounding box,regular
783797993,note,Way ref dummy node outside bounding box,regular
1369124133,note,Way ref dummy node outside bounding box,regular
422512726,note,Way ref dummy node outside bounding box,regular
660612145,note,Way ref dummy node outside bounding box,regular
201235691,note,Way ref dummy node outside bounding box,regular
762065803,note,Way ref dummy node outside bounding box,regular
540389537,note,Way ref dummy node outside bounding box,regular
2693103789,note,Way ref dummy node outside bounding box,regular
442667520,note,Way ref dummy node outside bounding box,regular
2693103806,note,Way ref dummy node outside bounding box,regular
1610510896,note,Way ref dummy node outside bounding box,regular
712624553,note,Way ref dummy node outside bounding box,regular
249734914,note,Way ref dummy node outside bounding box,regular
201234400,note,Way ref dummy node outside bounding box,regular
1239983968,note,Way ref dummy node outside bounding box,regular
249734915,note,Way ref dummy node outside bounding box,regular
1647281609,note,Way ref dummy node outside bounding box,regular
2494963889,note,Way ref dummy node outside bounding box,regular
4793451520,note,Way ref dummy node outside bounding box,regular
201224026,note,Way ref dummy node outside bounding box,regular
248536696,note,Way ref dummy node outside bounding box,regular
928758416,note,Way ref dummy node outside bounding box,regular
670314606,note,Way ref dummy node outside bounding box,regular
606140547,note,Way ref dummy node outside bounding box,regular
240810851,note,Way ref dummy node outside bounding box,regular
2598423651,note,Way ref dummy node outside bounding box,regular
1421767533,note,Way ref dummy node outside bounding box,regular
2798925196,note,Way ref dummy node outside bounding box,regular
4826497613,note,Way ref dummy node outside bounding box,regular
833392034,note,Way ref dummy node outside bounding box,regular
442667400,note,Way ref dummy node outside bounding box,regular
581226939,note,Way ref dummy node outside bounding box,regular
3107718041,note,Way ref dummy node outside bounding box,regular
4273283548,note,Way ref dummy node outside bounding box,regular
312937259,note,Way ref dummy node outside bounding box,regular
3384293804,note,Way ref dummy node outside bounding box,regular
4479629787,note,Way ref dummy node outside bounding box,regular
4479629919,note,Way ref dummy node outside bounding box,regular
703759832,note,Way ref dummy node outside bounding box,regular
5251086019,note,Way ref dummy node outside bounding box,regular
1239983856,note,Way ref dummy node outside bounding box,regular
2266979691,note,Way ref dummy node outside bounding box,regular
4439096144,note,Way ref dummy node outside bounding box,regular
248570773,note,Way ref dummy node outside bounding box,regular
2798930950,note,Way ref dummy node outside bounding box,regular
4449193395,note,Way ref dummy node outside bounding box,regular
3800709161,note,Way ref dummy node outside bounding box,regular
3305137944,note,Way ref dummy node outside bounding box,regular
833392150,note,Way ref dummy node outside bounding box,regular
1575532758,note,Way ref dummy node outside bounding box,regular
4459995039,note,Way ref dummy node outside bounding box,regular
4449193269,note,Way ref dummy node outside bounding box,regular
4826497908,note,Way ref dummy node outside bounding box,regular
442667576,note,Way ref dummy node outside bounding box,regular
928466168,note,Way ref dummy node outside bounding box,regular
4783256558,note,Way ref dummy node outside bounding box,regular
2083041709,note,Way ref dummy node outside bounding box,regular
2475113137,note,Way ref dummy node outside bounding box,regular
2390062833,note,Way ref dummy node outside bounding box,regular
660649077,note,Way ref dummy node outside bounding box,regular
2474882512,note,Way ref dummy node outside bounding box,regular
2083041973,note,Way ref dummy node outside bounding box,regular
3305142013,note,Way ref dummy node outside bounding box,regular
2618688702,note,Way ref dummy node outside bounding box,regular
762065810,note,Way ref dummy node outside bounding box,regular
2619788459,note,Way ref dummy node outside bounding box,regular
2276661319,note,Way ref dummy node outside bounding box,regular
3880551134,note,Way ref dummy node outside bounding box,regular
275812716,note,Way ref dummy node outside bounding box,regular
275812695,note,Way ref dummy node outside bounding box,regular
4287792810,note,Way ref dummy node outside bounding box,regular
82469080,note,Way ref dummy node outside bounding box,regular
2390062819,note,Way ref dummy node outside bounding box,regular
1842057171,note,Way ref dummy node outside bounding box,regular
814135920,note,Way ref dummy node outside bounding box,regular
322792132,note,Way ref dummy node outside bounding box,regular
660653337,note,Way ref dummy node outside bounding box,regular
5046404537,note,Way ref dummy node outside bounding box,regular
4725608623,note,Way ref dummy node outside bounding box,regular
2475112783,note,Way ref dummy node outside bounding box,regular
2619788231,note,Way ref dummy node outside bounding box,regular
3107718053,note,Way ref dummy node outside bounding box,regular
4273284160,note,Way ref dummy node outside bounding box,regular
4793451462,note,Way ref dummy node outside bounding box,regular
1576580835,note,Way ref dummy node outside bounding box,regular
4590128940,note,Way ref dummy node outside bounding box,regular
2886742976,note,Way ref dummy node outside bounding box,regular
196426858,note,Way ref dummy node outside bounding box,regular
928758196,note,Way ref dummy node outside bounding box,regular
2619788798,note,Way ref dummy node outside bounding box,regular
1665809319,note,Way ref dummy node outside bounding box,regular
321239022,note,Way ref dummy node outside bounding box,regular
661103710,note,Way ref dummy node outside bounding box,regular
2503133401,note,Way ref dummy node outside bounding box,regular
1428620457,note,Way ref dummy node outside bounding box,regular
5251167266,note,Way ref dummy node outside bounding box,regular
440077514,note,Way ref dummy node outside bounding box,regular
267114027,note,Way ref dummy node outside bounding box,regular
660653339,note,Way ref dummy node outside bounding box,regular
4851434699,note,Way ref dummy node outside bounding box,regular
275812736,note,Way ref dummy node outside bounding box,regular
2494963870,note,Way ref dummy node outside bounding box,regular
5041203697,note,Way ref dummy node outside bounding box,regular
5046403106,note,Way ref dummy node outside bounding box,regular
1576572800,note,Way ref dummy node outside bounding box,regular
5875409066,note,Way ref dummy node outside bounding box,regular
1577015162,note,Way ref dummy node outside bounding box,regular
1575532842,note,Way ref dummy node outside bounding box,regular
1239984030,note,Way ref dummy node outside bounding box,regular
2083041905,note,Way ref dummy node outside bounding box,regular
246629466,note,Way ref dummy node outside bounding box,regular
712621213,note,Way ref dummy node outside bounding box,regular
339886538,note,Way ref dummy node outside bounding box,regular
323264170,note,Way ref dummy node outside bounding box,regular
1842057302,note,Way ref dummy node outside bounding box,regular
1239983919,note,Way ref dummy node outside bounding box,regular
4811618443,note,Way ref dummy node outside bounding box,regular
2391379435,note,Way ref dummy node outside bounding box,regular
4439096227,note,Way ref dummy node outside bounding box,regular
2891923744,note,Way ref dummy node outside bounding box,regular
2475113012,note,Way ref dummy node outside bounding box,regular
1826441760,note,Way ref dummy node outside bounding box,regular
4312770866,note,Way ref dummy node outside bounding box,regular
1700568642,note,Way ref dummy node outside bounding box,regular
4583072499,note,Way ref dummy node outside bounding box,regular
2494963639,note,Way ref dummy node outside bounding box,regular
1575532778,note,Way ref dummy node outside bounding box,regular
4825446592,note,Way ref dummy node outside bounding box,regular
4281200014,note,Way ref dummy node outside bounding box,regular
4520524176,note,Way ref dummy node outside bounding box,regular
2503133394,note,Way ref dummy node outside bounding box,regular
4107318829,note,Way ref dummy node outside bounding box,regular
201223989,note,Way ref dummy node outside bounding box,regular
275812683,note,Way ref dummy node outside bounding box,regular
3057194460,note,Way ref dummy node outside bounding box,regular
249734628,note,Way ref dummy node outside bounding box,regular
540239414,note,Way ref dummy node outside bounding box,regular
3107718042,note,Way ref dummy node outside bounding box,regular
247693175,note,Way ref dummy node outside bounding box,regular
22092361,note,Way ref dummy node outside bounding box,regular
1842057244,note,Way ref dummy node outside bounding box,regular
4465311004,note,Way ref dummy node outside bounding box,regular
3072306154,note,Way ref dummy node outside bounding box,regular
21890113,note,Way ref dummy node outside bounding box,regular
4439096179,note,Way ref dummy node outside bounding box,regular
393286284,note,Way ref dummy node outside bounding box,regular
4783256507,note,Way ref dummy node outside bounding box,regular
2083041895,note,Way ref dummy node outside bounding box,regular
322773006,note,Way ref dummy node outside bounding box,regular
4573537674,note,Way ref dummy node outside bounding box,regular
1575532835,note,Way ref dummy node outside bounding box,regular
275812759,note,Way ref dummy node outside bounding box,regular
2474881781,note,Way ref dummy node outside bounding box,regular
3305141992,note,Way ref dummy node outside bounding box,regular
2891923774,note,Way ref dummy node outside bounding box,regular
442667462,note,Way ref dummy node outside bounding box,regular
4520524183,note,Way ref dummy node outside bounding box,regular
682235522,note,Way ref dummy node outside bounding box,regular
289561891,note,Way ref dummy node outside bounding box,regular
2504105343,note,Way ref dummy node outside bounding box,regular
442667517,note,Way ref dummy node outside bounding box,regular
2593585053,note,Way ref dummy node outside bounding box,regular
248536695,note,Way ref dummy node outside bounding box,regular
298658221,note,Way ref dummy node outside bounding box,regular
732197765,note,Way ref dummy node outside bounding box,regular
1239983846,note,Way ref dummy node outside bounding box,regular
540389545,note,Way ref dummy node outside bounding box,regular
21889937,note,Way ref dummy node outside bounding box,regular
2891924588,note,Way ref dummy node outside bounding box,regular
4851434232,note,Way ref dummy node outside bounding box,regular
712621227,note,Way ref dummy node outside bounding box,regular
471565260,note,Way ref dummy node outside bounding box,regular
660578936,note,Way ref dummy node outside bounding box,regular
2917170372,note,Way ref dummy node outside bounding box,regular
4851434245,note,Way ref dummy node outside bounding box,regular
427174767,note,Way ref dummy node outside bounding box,regular
1369124185,note,Way ref dummy node outside bounding box,regular
201234420,note,Way ref dummy node outside bounding box,regular
201236865,note,Way ref dummy node outside bounding box,regular
248765851,note,Way ref dummy node outside bounding box,regular
4573537653,note,Way ref dummy node outside bounding box,regular
2102739036,note,Way ref dummy node outside bounding box,regular
7702574822,note,Way ref dummy node outside bounding box,regular
4826498287,note,Way ref dummy node outside bounding box,regular
5251144263,note,Way ref dummy node outside bounding box,regular
5314834093,note,Way ref dummy node outside bounding box,regular
2693103795,note,Way ref dummy node outside bounding box,regular
1842039364,note,Way ref dummy node outside bounding box,regular
22092360,note,Way ref dummy node outside bounding box,regular
814136216,note,Way ref dummy node outside bounding box,regular
22092355,note,Way ref dummy node outside bounding box,regular
4783256553,note,Way ref dummy node outside bounding box,regular
442667428,note,Way ref dummy node outside bounding box,regular
2474881667,note,Way ref dummy node outside bounding box,regular
408182075,note,Way ref dummy node outside bounding box,regular
1610510679,note,Way ref dummy node outside bounding box,regular
818609563,note,Way ref dummy node outside bounding box,regular
2082047019,note,Way ref dummy node outside bounding box,regular
4813815544,note,Way ref dummy node outside bounding box,regular
275941159,note,Way ref dummy node outside bounding box,regular
2083041896,note,Way ref dummy node outside bounding box,regular
2503133390,note,Way ref dummy node outside bounding box,regular
2389984954,note,Way ref dummy node outside bounding box,regular
196426862,note,Way ref dummy node outside bounding box,regular
2494963971,note,Way ref dummy node outside bounding box,regular
442667383,note,Way ref dummy node outside bounding box,regular
322783256,note,Way ref dummy node outside bounding box,regular
814186664,note,Way ref dummy node outside bounding box,regular
7599871194,note,Way ref dummy node outside bounding box,regular
660653335,note,Way ref dummy node outside bounding box,regular
5314834085,note,Way ref dummy node outside bounding box,regular
2598423380,note,Way ref dummy node outside bounding box,regular
7542456262,note,Way ref dummy node outside bounding box,regular
1648582911,note,Way ref dummy node outside bounding box,regular
201234463,note,Way ref dummy node outside bounding box,regular
4793451423,note,Way ref dummy node outside bounding box,regular
3305137932,note,Way ref dummy node outside bounding box,regular
1648582909,note,Way ref dummy node outside bounding box,regular
4681319036,note,Way ref dummy node outside bounding box,regular
275665205,note,Way ref dummy node outside bounding box,regular
201223965,note,Way ref dummy node outside bounding box,regular
833391957,note,Way ref dummy node outside bounding box,regular
606140541,note,Way ref dummy node outside bounding box,regular
2621383468,note,Way ref dummy node outside bounding box,regular
2390307565,note,Way ref dummy node outside bounding box,regular
6655060078,note,Way ref dummy node outside bounding box,regular
712621194,note,Way ref dummy node outside bounding box,regular
2474881712,note,Way ref dummy node outside bounding box,regular
2177299550,note,Way ref dummy node outside bounding box,regular
2390062835,note,Way ref dummy node outside bounding box,regular
2503133370,note,Way ref dummy node outside bounding box,regular
7702574817,note,Way ref dummy node outside bounding box,regular
288689081,note,Way ref dummy node outside bounding box,regular
2982701646,note,Way ref dummy node outside bounding box,regular
288679486,note,Way ref dummy node outside bounding box,regular
2503133422,note,Way ref dummy node outside bounding box,regular
2503133397,note,Way ref dummy node outside bounding box,regular
3558250309,note,Way ref dummy node outside bounding box,regular
261663874,note,Way ref dummy node outside bounding box,regular
3107718054,note,Way ref dummy node outside bounding box,regular
1950627151,note,Way ref dummy node outside bounding box,regular
3635188522,note,Way ref dummy node outside bounding box,regular
249740999,note,Way ref dummy node outside bounding box,regular
261663875,note,Way ref dummy node outside bounding box,regular
312951108,note,Way ref dummy node outside bounding box,regular
319958797,note,Way ref dummy node outside bounding box,regular
442667399,note,Way ref dummy node outside bounding box,regular
4479629917,note,Way ref dummy node outside bounding box,regular
4573537680,note,Way ref dummy node outside bounding box,regular
3109026390,note,Way ref dummy node outside bounding box,regular
5046404532,note,Way ref dummy node outside bounding box,regular
2474881724,note,Way ref dummy node outside bounding box,regular
322771405,note,Way ref dummy node outside bounding box,regular
2917171271,note,Way ref dummy node outside bounding box,regular
2593585213,note,Way ref dummy node outside bounding box,regular
321802669,note,Way ref dummy node outside bounding box,regular
201234467,note,Way ref dummy node outside bounding box,regular
442667594,note,Way ref dummy node outside bounding box,regular
249734655,note,Way ref dummy node outside bounding box,regular
1239983933,note,Way ref dummy node outside bounding box,regular
442667417,note,Way ref dummy node outside bounding box,regular
4573537813,note,Way ref dummy node outside bounding box,regular
4273284148,note,Way ref dummy node outside bounding box,regular
540063074,note,Way ref dummy node outside bounding box,regular
2475112872,note,Way ref dummy node outside bounding box,regular
249740488,note,Way ref dummy node outside bounding box,regular
2474881652,note,Way ref dummy node outside bounding box,regular
4783256494,note,Way ref dummy node outside bounding box,regular
3109026422,note,Way ref dummy node outside bounding box,regular
4851434695,note,Way ref dummy node outside bounding box,regular
249734648,note,Way ref dummy node outside bounding box,regular
3109026408,note,Way ref dummy node outside bounding box,regular
3072306150,note,Way ref dummy node outside bounding box,regular
3572245189,note,Way ref dummy node outside bounding box,regular
712621223,note,Way ref dummy node outside bounding box,regular
4290794278,note,Way ref dummy node outside bounding box,regular
275904440,note,Way ref dummy node outside bounding box,regular
2102739010,note,Way ref dummy node outside bounding box,regular
276195251,note,Way ref dummy node outside bounding box,regular
3613258459,note,Way ref dummy node outside bounding box,regular
275941145,note,Way ref dummy node outside bounding box,regular
325688977,note,Way ref dummy node outside bounding box,regular
4874271844,note,Way ref dummy node outside bounding box,regular
2390372215,note,Way ref dummy node outside bounding box,regular
1842057243,note,Way ref dummy node outside bounding box,regular
4273651692,note,Way ref dummy node outside bounding box,regular
249741100,note,Way ref dummy node outside bounding box,regular
389687518,note,Way ref dummy node outside bounding box,regular
307386365,note,Way ref dummy node outside bounding box,regular
3305137906,note,Way ref dummy node outside bounding box,regular
2798930941,note,Way ref dummy node outside bounding box,regular
249734786,note,Way ref dummy node outside bounding box,regular
2693103805,note,Way ref dummy node outside bounding box,regular
196426887,note,Way ref dummy node outside bounding box,regular
319958955,note,Way ref dummy node outside bounding box,regular
2598423638,note,Way ref dummy node outside bounding box,regular
442667545,note,Way ref dummy node outside bounding box,regular
670314608,note,Way ref dummy node outside bounding box,regular
4273284149,note,Way ref dummy node outside bounding box,regular
661098801,note,Way ref dummy node outside bounding box,regular
246629462,note,Way ref dummy node outside bounding box,regular
423186926,note,Way ref dummy node outside bounding box,regular
2887150607,note,Way ref dummy node outside bounding box,regular
2619788390,note,Way ref dummy node outside bounding box,regular
196426760,note,Way ref dummy node outside bounding box,regular
5142601355,note,Way ref dummy node outside bounding box,regular
442667527,note,Way ref dummy node outside bounding box,regular
196426793,note,Way ref dummy node outside bounding box,regular
2390062754,note,Way ref dummy node outside bounding box,regular
3384209045,note,Way ref dummy node outside bounding box,regular
2474882450,note,Way ref dummy node outside bounding box,regular
2988123003,note,Way ref dummy node outside bounding box,regular
276200220,note,Way ref dummy node outside bounding box,regular
287001816,note,Way ref dummy node outside bounding box,regular
201224028,note,Way ref dummy node outside bounding box,regular
3178592269,note,Way ref dummy node outside bounding box,regular
732197751,note,Way ref dummy node outside bounding box,regular
321238647,note,Way ref dummy node outside bounding box,regular
2798930829,note,Way ref dummy node outside bounding box,regular
2102739028,note,Way ref dummy node outside bounding box,regular
323906507,note,Way ref dummy node outside bounding box,regular
322770983,note,Way ref dummy node outside bounding box,regular
606141582,note,Way ref dummy node outside bounding box,regular
5046403093,note,Way ref dummy node outside bounding box,regular
442667380,note,Way ref dummy node outside bounding box,regular
249507254,note,Way ref dummy node outside bounding box,regular
31167337,note,Way ref dummy node outside bounding box,regular
262990037,note,Way ref dummy node outside bounding box,regular
249736704,note,Way ref dummy node outside bounding box,regular
201223996,note,Way ref dummy node outside bounding box,regular
262978571,note,Way ref dummy node outside bounding box,regular
267113297,note,Way ref dummy node outside bounding box,regular
4583072553,note,Way ref dummy node outside bounding box,regular
